COURSE,E10_GRADE_12,E10_GRADE_10,E10_GRADE_7,E10_GRADE_4,E10_GRADE_02,E10_GRADE_00,E10_GRADE_MINUS_3,E10_PASSED,E10_FAILED,E10_ABSENT
42M01,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42M02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42M03,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42M04,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42MMT,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S01,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S02,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S03,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S04,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S05,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S06,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S07,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S08,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S09,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S10,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S11,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S12,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S13,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S14,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S15,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S16,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S17,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S18,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S19,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42S20,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
42TML,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45002,4,24,40,9,3,0,0,No data,No data,10
45003,4,11,19,31,6,6,1,No data,No data,7
45004,13,15,10,2,1,0,0,No data,No data,1
45100,5,3,6,1,1,1,0,No data,No data,1
45101,1,4,1,1,0,0,0,No data,No data,No data
45102,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45103,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45104,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45105,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45200,No data,No data,No data,No data,No data,No data,No data,18,0,No data
45201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45203,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45204,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45206,4,4,6,1,0,2,0,No data,No data,1
45208,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45209,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45400,1,0,2,2,0,0,0,No data,No data,3
45500,9,26,35,11,3,0,0,No data,No data,7
45501,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45502,3,12,7,2,0,0,0,No data,No data,2
45503,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45700,2,22,13,2,2,0,0,No data,No data,No data
45701,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45703,5,5,5,5,3,1,0,No data,No data,1
45704,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
45800,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46000,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46010,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46015,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46020,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46025,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46030,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46035,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46040,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46045,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46050,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46055,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46060,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46100,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46110,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46115,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46120,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46200,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46205,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46210,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46215,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46220,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46230,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46300,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46310,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46320,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46400,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46410,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46411,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46415,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46420,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46430,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46440,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46500,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46550,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46600,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46610,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46700,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46705,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46710,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46711,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46715,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46720,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46725,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46730,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46735,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46740,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46745,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46750,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46755,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46760,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46765,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46770,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46775,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46795,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46797,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46800,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46900,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46901,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46905,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46910,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46915,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46920,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46925,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W11,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W14,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W17,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W21,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W24,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W27,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W31,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W34,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W37,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W38,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W43,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W44,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
46W47,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47202,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47203,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47204,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47205,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47206,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47207,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47209,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47210,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47212,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47213,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47214,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47215,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47216,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47217,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47218,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47301,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47302,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47303,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47304,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47305,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47306,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47307,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47308,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47309,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47310,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47311,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47312,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47313,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47314,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47315,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47316,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47317,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47318,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47319,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47320,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47321,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47322,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47323,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47324,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47325,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47326,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47327,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47328,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47329,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47330,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47331,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47332,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47333,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47334,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47335,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47336,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47337,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47338,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47339,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47340,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47341,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47342,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47409,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47413,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47414,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47420,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47421,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47422,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47423,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47501,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47502,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47503,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47504,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47505,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47506,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47507,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47508,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47509,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47510,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47511,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47512,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47513,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47514,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47515,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47516,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47517,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47518,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47519,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47520,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47521,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47522,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47523,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47524,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47525,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47526,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47527,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47528,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47529,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
47XX1,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
56867,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
56868,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62000,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62001,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62002,1,0,5,1,4,4,0,No data,No data,3
62004,1,8,9,5,3,0,0,No data,No data,4
62005,0,1,1,2,3,7,0,No data,No data,3
62006,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62007,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62008,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62009,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62010,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62011,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62012,0,6,8,1,0,0,0,No data,No data,3
62013,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62014,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62015,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62016,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62018,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62019,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
6201L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62020,1,4,2,1,0,0,0,No data,No data,No data
62021,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62022,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62023,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62024,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62025,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
6202L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62030,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62033,2,2,2,4,0,1,0,No data,No data,1
62034,0,2,2,3,0,0,0,No data,No data,2
62035,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62036,0,6,3,3,0,0,0,No data,No data,No data
62037,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62038,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62039,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
6203L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62040,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62041,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62042,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62043,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62044,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62045,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62046,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62047,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62048,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62049,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
6204L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62050,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62051,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62052,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62053,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62054,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
6205L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62060,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62061,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62062,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62063,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
6206L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62074,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62075,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62076,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62077,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62079,3,3,3,5,5,2,0,No data,No data,No data
6207L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62080,5,2,5,1,5,1,0,No data,No data,1
62081,0,1,6,2,3,7,0,No data,No data,1
62082,5,2,2,2,4,3,1,No data,No data,No data
62083,No data,No data,No data,No data,No data,No data,No data,17,1,No data
62084,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62085,0,2,17,0,0,0,0,No data,No data,No data
62086,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62087,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62088,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62089,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
6208L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62090,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62091,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62092,1,1,1,2,0,1,0,No data,No data,No data
62093,2,0,3,0,1,1,0,No data,No data,No data
62094,2,2,3,1,0,1,0,No data,No data,No data
62095,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62096,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62098,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62099,1,3,2,1,2,0,0,No data,No data,No data
6209L,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62100,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62101,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62102,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62103,1,1,3,2,4,10,0,No data,No data,No data
62104,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62105,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62106,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62107,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62108,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62109,0,0,16,1,1,0,0,No data,No data,No data
62110,2,3,1,2,1,0,0,No data,No data,No data
62111,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62112,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62113,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62114,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62115,0,2,4,2,0,0,0,No data,No data,No data
62116,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62117,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62118,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62119,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62120,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62121,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62122,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62130,0,1,1,2,3,0,0,No data,No data,No data
62131,6,5,8,4,2,1,0,No data,No data,14
62132,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62133,5,11,10,6,4,0,0,No data,No data,2
62134,6,10,14,9,3,1,0,No data,No data,2
62135,9,12,9,3,3,0,0,No data,No data,4
62136,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62137,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62138,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62139,No data,No data,No data,No data,No data,No data,No data,12,1,No data
62140,2,1,1,3,1,0,0,No data,No data,No data
62141,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62142,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62143,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62144,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62145,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62146,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62147,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62148,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62149,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62150,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62151,No data,No data,No data,No data,No data,No data,No data,42,21,6
62152,7,7,5,3,4,16,18,No data,No data,16
62153,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62154,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62155,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62156,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62157,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62158,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62159,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62160,No data,No data,No data,No data,No data,No data,No data,12,8,3
62161,1,3,3,7,11,9,1,No data,No data,11
62162,3,15,17,6,5,7,1,No data,No data,12
62163,1,2,1,3,9,15,12,No data,No data,3
62164,No data,No data,No data,No data,No data,No data,No data,16,1,No data
62165,4,0,9,7,3,6,1,No data,No data,2
62168,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62169,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62170,No data,No data,No data,No data,No data,No data,No data,28,10,10
62171,4,3,10,13,8,3,0,No data,No data,5
62172,No data,No data,No data,No data,No data,No data,No data,4,1,1
62173,0,6,10,9,9,3,0,No data,No data,8
62174,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62175,No data,No data,No data,No data,No data,No data,No data,18,8,2
62176,No data,No data,No data,No data,No data,No data,No data,16,0,2
62177,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62179,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62180,No data,No data,No data,No data,No data,No data,No data,19,2,No data
62182,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62183,3,3,4,4,0,0,0,No data,No data,3
62184,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62185,1,0,3,1,2,4,0,No data,No data,3
62186,0,0,1,4,0,2,0,No data,No data,3
62187,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62188,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62190,4,3,7,4,0,0,0,No data,No data,5
62191,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62192,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62193,0,0,19,3,2,0,0,No data,No data,2
62194,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62195,No data,No data,No data,No data,No data,No data,No data,10,1,5
62196,No data,No data,No data,No data,No data,No data,No data,12,2,2
62197,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62198,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62199,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62200,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62201,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62202,1,9,3,0,0,0,0,No data,No data,No data
62204,0,2,5,0,0,1,0,No data,No data,2
62205,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62206,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62207,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62208,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62209,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62210,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62211,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62212,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62213,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62214,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62215,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62216,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62217,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62218,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62219,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62220,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62221,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62222,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62223,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62224,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62225,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62226,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62227,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62228,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62229,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62230,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62231,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
62232,No data,No data,No data,No data,No data,No data,No data,No data,No data,No data
